brewer	freq	prob	cfreq	cprob	count	cfrac
28058	55	6.243e-05	857266	0.9731	537	0.1956
14923	55	6.243e-05	857321	0.9732	538	0.196
18479	55	6.243e-05	857376	0.9733	539	0.1964
26802	55	6.243e-05	857431	0.9733	540	0.1967
25483	55	6.243e-05	857486	0.9734	541	0.1971
17010	54	6.13e-05	857540	0.9735	542	0.1974
428	54	6.13e-05	857594	0.9735	543	0.1978
21825	54	6.13e-05	857648	0.9736	544	0.1982
8643	54	6.13e-05	857702	0.9736	545	0.1985
12633	54	6.13e-05	857756	0.9737	546	0.1989
9917	54	6.13e-05	857810	0.9738	547	0.1993
19527	54	6.13e-05	857864	0.9738	548	0.1996
1	54	6.13e-05	857918	0.9739	549	0.2
17092	53	6.016e-05	857971	0.9739	550	0.2004
22622	53	6.016e-05	858024	0.974	551	0.2007
20620	53	6.016e-05	858077	0.9741	552	0.2011
5195	53	6.016e-05	858130	0.9741	553	0.2015
14604	53	6.016e-05	858183	0.9742	554	0.2018
19528	53	6.016e-05	858236	0.9742	555	0.2022
19279	53	6.016e-05	858289	0.9743	556	0.2026
10107	52	5.903e-05	858341	0.9744	557	0.2029
5271	52	5.903e-05	858393	0.9744	558	0.2033
21247	52	5.903e-05	858445	0.9745	559	0.2036
28089	52	5.903e-05	858497	0.9745	560	0.204
10109	52	5.903e-05	858549	0.9746	561	0.2044
18731	52	5.903e-05	858601	0.9747	562	0.2047
8255	52	5.903e-05	858653	0.9747	563	0.2051
26389	51	5.789e-05	858704	0.9748	564	0.2055
27288	51	5.789e-05	858755	0.9748	565	0.2058
22331	51	5.789e-05	858806	0.9749	566	0.2062
23650	50	5.676e-05	858856	0.975	567	0.2066
11478	50	5.676e-05	858906	0.975	568	0.2069
11005	50	5.676e-05	858956	0.9751	569	0.2073
11507	50	5.676e-05	859006	0.9751	570	0.2077
9467	50	5.676e-05	859056	0.9752	571	0.208
2918	50	5.676e-05	859106	0.9752	572	0.2084
439	50	5.676e-05	859156	0.9753	573	0.2087
7976	50	5.676e-05	859206	0.9753	574	0.2091
5213	50	5.676e-05	859256	0.9754	575	0.2095
27191	50	5.676e-05	859306	0.9755	576	0.2098
4727	49	5.562e-05	859355	0.9755	577	0.2102
29017	49	5.562e-05	859404	0.9756	578	0.2106
17687	49	5.562e-05	859453	0.9756	579	0.2109
4115	49	5.562e-05	859502	0.9757	580	0.2113
15197	49	5.562e-05	859551	0.9757	581	0.2117
11411	49	5.562e-05	859600	0.9758	582	0.212
2250	49	5.562e-05	859649	0.9759	583	0.2124
20458	48	5.449e-05	859697	0.9759	584	0.2128
3065	48	5.449e-05	859745	0.976	585	0.2131
6899	48	5.449e-05	859793	0.976	586	0.2135
6595	48	5.449e-05	859841	0.9761	587	0.2138
2744	48	5.449e-05	859889	0.9761	588	0.2142
23520	48	5.449e-05	859937	0.9762	589	0.2146
28802	48	5.449e-05	859985	0.9762	590	0.2149
13085	48	5.449e-05	860033	0.9763	591	0.2153
8391	48	5.449e-05	860081	0.9763	592	0.2157
17202	48	5.449e-05	860129	0.9764	593	0.216
14406	47	5.335e-05	860176	0.9764	594	0.2164
27451	47	5.335e-05	860223	0.9765	595	0.2168
8313	47	5.335e-05	860270	0.9766	596	0.2171
13502	47	5.335e-05	860317	0.9766	597	0.2175
2255	46	5.222e-05	860363	0.9767	598	0.2179
3244	46	5.222e-05	860409	0.9767	599	0.2182
23308	46	5.222e-05	860455	0.9768	600	0.2186
27273	46	5.222e-05	860501	0.9768	601	0.2189
12865	46	5.222e-05	860547	0.9769	602	0.2193
21005	45	5.108e-05	860592	0.9769	603	0.2197
18261	45	5.108e-05	860637	0.977	604	0.22
11136	45	5.108e-05	860682	0.977	605	0.2204
20318	45	5.108e-05	860727	0.9771	606	0.2208
24640	45	5.108e-05	860772	0.9771	607	0.2211
18516	45	5.108e-05	860817	0.9772	608	0.2215
14375	45	5.108e-05	860862	0.9772	609	0.2219
1475	45	5.108e-05	860907	0.9773	610	0.2222
3011	45	5.108e-05	860952	0.9773	611	0.2226
21472	44	4.995e-05	860996	0.9774	612	0.223
28123	44	4.995e-05	861040	0.9774	613	0.2233
23367	44	4.995e-05	861084	0.9775	614	0.2237
11653	44	4.995e-05	861128	0.9775	615	0.224
18715	44	4.995e-05	861172	0.9776	616	0.2244
24150	44	4.995e-05	861216	0.9776	617	0.2248
15380	44	4.995e-05	861260	0.9777	618	0.2251
7611	44	4.995e-05	861304	0.9777	619	0.2255
1233	44	4.995e-05	861348	0.9778	620	0.2259
12954	43	4.881e-05	861391	0.9778	621	0.2262
25378	43	4.881e-05	861434	0.9779	622	0.2266
16297	43	4.881e-05	861477	0.9779	623	0.227
21490	43	4.881e-05	861520	0.978	624	0.2273
5020	43	4.881e-05	861563	0.978	625	0.2277
6676	43	4.881e-05	861606	0.9781	626	0.2281
15833	43	4.881e-05	861649	0.9781	627	0.2284
4886	43	4.881e-05	861692	0.9782	628	0.2288
127	43	4.881e-05	861735	0.9782	629	0.2291
9971	43	4.881e-05	861778	0.9783	630	0.2295
26803	42	4.768e-05	861820	0.9783	631	0.2299
15106	42	4.768e-05	861862	0.9784	632	0.2302
27664	42	4.768e-05	861904	0.9784	633	0.2306
7991	41	4.654e-05	861945	0.9785	634	0.231
14407	41	4.654e-05	861986	0.9785	635	0.2313
8841	41	4.654e-05	862027	0.9785	636	0.2317
15983	41	4.654e-05	862068	0.9786	637	0.2321
10348	41	4.654e-05	862109	0.9786	638	0.2324
27052	41	4.654e-05	862150	0.9787	639	0.2328
6503	41	4.654e-05	862191	0.9787	640	0.2332
7078	41	4.654e-05	862232	0.9788	641	0.2335
12657	41	4.654e-05	862273	0.9788	642	0.2339
24726	41	4.654e-05	862314	0.9789	643	0.2342
25754	40	4.541e-05	862354	0.9789	644	0.2346
11095	40	4.541e-05	862394	0.979	645	0.235
23067	40	4.541e-05	862434	0.979	646	0.2353
24227	40	4.541e-05	862474	0.9791	647	0.2357
23676	40	4.541e-05	862514	0.9791	648	0.2361
4542	40	4.541e-05	862554	0.9791	649	0.2364
3560	40	4.541e-05	862594	0.9792	650	0.2368
16138	40	4.541e-05	862634	0.9792	651	0.2372
26814	40	4.541e-05	862674	0.9793	652	0.2375
4820	39	4.427e-05	862713	0.9793	653	0.2379
12455	39	4.427e-05	862752	0.9794	654	0.2383
5288	39	4.427e-05	862791	0.9794	655	0.2386
23955	39	4.427e-05	862830	0.9795	656	0.239
26651	39	4.427e-05	862869	0.9795	657	0.2393
24763	39	4.427e-05	862908	0.9795	658	0.2397
1839	39	4.427e-05	862947	0.9796	659	0.2401
11667	39	4.427e-05	862986	0.9796	660	0.2404
2039	39	4.427e-05	863025	0.9797	661	0.2408
29663	39	4.427e-05	863064	0.9797	662	0.2412
23179	38	4.314e-05	863102	0.9798	663	0.2415
15432	38	4.314e-05	863140	0.9798	664	0.2419
16852	38	4.314e-05	863178	0.9799	665	0.2423
20715	38	4.314e-05	863216	0.9799	666	0.2426
8792	38	4.314e-05	863254	0.9799	667	0.243
20049	38	4.314e-05	863292	0.98	668	0.2434
27403	38	4.314e-05	863330	0.98	669	0.2437
2976	38	4.314e-05	863368	0.9801	670	0.2441
13482	38	4.314e-05	863406	0.9801	671	0.2444
24093	38	4.314e-05	863444	0.9802	672	0.2448
22892	37	4.2e-05	863481	0.9802	673	0.2452
5681	37	4.2e-05	863518	0.9802	674	0.2455
10444	37	4.2e-05	863555	0.9803	675	0.2459
13186	37	4.2e-05	863592	0.9803	676	0.2463
11312	37	4.2e-05	863629	0.9804	677	0.2466
10997	37	4.2e-05	863666	0.9804	678	0.247
939	37	4.2e-05	863703	0.9805	679	0.2474
21239	37	4.2e-05	863740	0.9805	680	0.2477
13144	37	4.2e-05	863777	0.9805	681	0.2481
4677	37	4.2e-05	863814	0.9806	682	0.2485
8911	37	4.2e-05	863851	0.9806	683	0.2488
20005	36	4.087e-05	863887	0.9807	684	0.2492
16842	36	4.087e-05	863923	0.9807	685	0.2495
20062	36	4.087e-05	863959	0.9807	686	0.2499
17562	36	4.087e-05	863995	0.9808	687	0.2503
9587	36	4.087e-05	864031	0.9808	688	0.2506
10555	36	4.087e-05	864067	0.9809	689	0.251
10953	36	4.087e-05	864103	0.9809	690	0.2514
17415	36	4.087e-05	864139	0.9809	691	0.2517
4668	36	4.087e-05	864175	0.981	692	0.2521
19690	36	4.087e-05	864211	0.981	693	0.2525
20192	35	3.973e-05	864246	0.9811	694	0.2528
21345	35	3.973e-05	864281	0.9811	695	0.2532
2552	35	3.973e-05	864316	0.9811	696	0.2536
24788	35	3.973e-05	864351	0.9812	697	0.2539
10572	35	3.973e-05	864386	0.9812	698	0.2543
11236	35	3.973e-05	864421	0.9813	699	0.2546
12133	35	3.973e-05	864456	0.9813	700	0.255
3859	35	3.973e-05	864491	0.9813	701	0.2554
27772	35	3.973e-05	864526	0.9814	702	0.2557
19485	35	3.973e-05	864561	0.9814	703	0.2561
2967	34	3.86e-05	864595	0.9815	704	0.2565
11264	34	3.86e-05	864629	0.9815	705	0.2568
27787	34	3.86e-05	864663	0.9815	706	0.2572
27259	34	3.86e-05	864697	0.9816	707	0.2576
13013	34	3.86e-05	864731	0.9816	708	0.2579
7340	34	3.86e-05	864765	0.9817	709	0.2583
19604	33	3.746e-05	864798	0.9817	710	0.2587
5834	33	3.746e-05	864831	0.9817	711	0.259
11356	33	3.746e-05	864864	0.9818	712	0.2594
4615	33	3.746e-05	864897	0.9818	713	0.2597
21380	33	3.746e-05	864930	0.9818	714	0.2601
4244	33	3.746e-05	864963	0.9819	715	0.2605
15371	33	3.746e-05	864996	0.9819	716	0.2608
29153	33	3.746e-05	865029	0.982	717	0.2612
456	33	3.746e-05	865062	0.982	718	0.2616
25135	33	3.746e-05	865095	0.982	719	0.2619
10032	33	3.746e-05	865128	0.9821	720	0.2623
9086	33	3.746e-05	865161	0.9821	721	0.2627
18094	33	3.746e-05	865194	0.9821	722	0.263
21683	33	3.746e-05	865227	0.9822	723	0.2634
10260	33	3.746e-05	865260	0.9822	724	0.2638
16892	33	3.746e-05	865293	0.9823	725	0.2641
11979	33	3.746e-05	865326	0.9823	726	0.2645
4447	33	3.746e-05	865359	0.9823	727	0.2648
8848	33	3.746e-05	865392	0.9824	728	0.2652
2418	33	3.746e-05	865425	0.9824	729	0.2656
2595	32	3.633e-05	865457	0.9824	730	0.2659
21961	32	3.633e-05	865489	0.9825	731	0.2663
20388	32	3.633e-05	865521	0.9825	732	0.2667
5679	32	3.633e-05	865553	0.9826	733	0.267
3313	32	3.633e-05	865585	0.9826	734	0.2674
4065	32	3.633e-05	865617	0.9826	735	0.2678
26523	32	3.633e-05	865649	0.9827	736	0.2681
1167	32	3.633e-05	865681	0.9827	737	0.2685
10183	32	3.633e-05	865713	0.9827	738	0.2689
28316	32	3.633e-05	865745	0.9828	739	0.2692
28465	32	3.633e-05	865777	0.9828	740	0.2696
6167	32	3.633e-05	865809	0.9828	741	0.2699
26366	32	3.633e-05	865841	0.9829	742	0.2703
15141	32	3.633e-05	865873	0.9829	743	0.2707
23859	31	3.519e-05	865904	0.983	744	0.271
4377	31	3.519e-05	865935	0.983	745	0.2714
21055	31	3.519e-05	865966	0.983	746	0.2718
5943	31	3.519e-05	865997	0.9831	747	0.2721
4534	31	3.519e-05	866028	0.9831	748	0.2725
29009	31	3.519e-05	866059	0.9831	749	0.2729
13450	31	3.519e-05	866090	0.9832	750	0.2732
15037	31	3.519e-05	866121	0.9832	751	0.2736
7347	31	3.519e-05	866152	0.9832	752	0.274
5075	31	3.519e-05	866183	0.9833	753	0.2743
3387	31	3.519e-05	866214	0.9833	754	0.2747
5107	30	3.406e-05	866244	0.9833	755	0.275
10226	30	3.406e-05	866274	0.9834	756	0.2754
21581	30	3.406e-05	866304	0.9834	757	0.2758
12461	30	3.406e-05	866334	0.9834	758	0.2761
19639	30	3.406e-05	866364	0.9835	759	0.2765
1155	30	3.406e-05	866394	0.9835	760	0.2769
8067	30	3.406e-05	866424	0.9835	761	0.2772
23896	30	3.406e-05	866454	0.9836	762	0.2776
3496	30	3.406e-05	866484	0.9836	763	0.278
9042	30	3.406e-05	866514	0.9836	764	0.2783
10382	30	3.406e-05	866544	0.9837	765	0.2787
229	30	3.406e-05	866574	0.9837	766	0.2791
10650	30	3.406e-05	866604	0.9837	767	0.2794
24966	30	3.406e-05	866634	0.9838	768	0.2798
20048	30	3.406e-05	866664	0.9838	769	0.2801
20031	30	3.406e-05	866694	0.9838	770	0.2805
11921	30	3.406e-05	866724	0.9839	771	0.2809
11993	29	3.292e-05	866753	0.9839	772	0.2812
29560	29	3.292e-05	866782	0.9839	773	0.2816
25045	29	3.292e-05	866811	0.984	774	0.282
5412	29	3.292e-05	866840	0.984	775	0.2823
20000	29	3.292e-05	866869	0.984	776	0.2827
9255	29	3.292e-05	866898	0.9841	777	0.2831
28851	29	3.292e-05	866927	0.9841	778	0.2834
23451	29	3.292e-05	866956	0.9841	779	0.2838
24016	29	3.292e-05	866985	0.9842	780	0.2842
4398	29	3.292e-05	867014	0.9842	781	0.2845
14219	29	3.292e-05	867043	0.9842	782	0.2849
23279	29	3.292e-05	867072	0.9843	783	0.2852
7081	29	3.292e-05	867101	0.9843	784	0.2856
9958	29	3.292e-05	867130	0.9843	785	0.286
3533	29	3.292e-05	867159	0.9844	786	0.2863
16255	28	3.178e-05	867187	0.9844	787	0.2867
15904	28	3.178e-05	867215	0.9844	788	0.2871
3844	28	3.178e-05	867243	0.9845	789	0.2874
14386	28	3.178e-05	867271	0.9845	790	0.2878
29105	28	3.178e-05	867299	0.9845	791	0.2882
4448	28	3.178e-05	867327	0.9846	792	0.2885
17341	28	3.178e-05	867355	0.9846	793	0.2889
1253	28	3.178e-05	867383	0.9846	794	0.2893
25963	28	3.178e-05	867411	0.9847	795	0.2896
21954	28	3.178e-05	867439	0.9847	796	0.29
26647	28	3.178e-05	867467	0.9847	797	0.2903
8801	28	3.178e-05	867495	0.9848	798	0.2907
8775	28	3.178e-05	867523	0.9848	799	0.2911
26602	28	3.178e-05	867551	0.9848	800	0.2914
27242	28	3.178e-05	867579	0.9849	801	0.2918
15348	27	3.065e-05	867606	0.9849	802	0.2922
9014	27	3.065e-05	867633	0.9849	803	0.2925
4125	27	3.065e-05	867660	0.9849	804	0.2929
22559	27	3.065e-05	867687	0.985	805	0.2933
942	27	3.065e-05	867714	0.985	806	0.2936
18193	27	3.065e-05	867741	0.985	807	0.294
22452	27	3.065e-05	867768	0.9851	808	0.2944
9790	27	3.065e-05	867795	0.9851	809	0.2947
12831	27	3.065e-05	867822	0.9851	810	0.2951
7737	27	3.065e-05	867849	0.9852	811	0.2954
5208	27	3.065e-05	867876	0.9852	812	0.2958
13888	27	3.065e-05	867903	0.9852	813	0.2962
5830	27	3.065e-05	867930	0.9853	814	0.2965
23024	27	3.065e-05	867957	0.9853	815	0.2969
12752	27	3.065e-05	867984	0.9853	816	0.2973
12240	26	2.951e-05	868010	0.9853	817	0.2976
7525	26	2.951e-05	868036	0.9854	818	0.298
13389	26	2.951e-05	868062	0.9854	819	0.2984
15582	26	2.951e-05	868088	0.9854	820	0.2987
3085	26	2.951e-05	868114	0.9855	821	0.2991
15101	26	2.951e-05	868140	0.9855	822	0.2995
24942	26	2.951e-05	868166	0.9855	823	0.2998
4949	26	2.951e-05	868192	0.9855	824	0.3002
27325	26	2.951e-05	868218	0.9856	825	0.3005
21950	26	2.951e-05	868244	0.9856	826	0.3009
27421	26	2.951e-05	868270	0.9856	827	0.3013
12827	26	2.951e-05	868296	0.9857	828	0.3016
12958	26	2.951e-05	868322	0.9857	829	0.302
10200	26	2.951e-05	868348	0.9857	830	0.3024
252	25	2.838e-05	868373	0.9858	831	0.3027
11866	25	2.838e-05	868398	0.9858	832	0.3031
24086	25	2.838e-05	868423	0.9858	833	0.3035
21258	25	2.838e-05	868448	0.9858	834	0.3038
27624	25	2.838e-05	868473	0.9859	835	0.3042
20045	25	2.838e-05	868498	0.9859	836	0.3046
6728	25	2.838e-05	868523	0.9859	837	0.3049
26108	25	2.838e-05	868548	0.986	838	0.3053
12750	25	2.838e-05	868573	0.986	839	0.3056
13262	25	2.838e-05	868598	0.986	840	0.306
11392	25	2.838e-05	868623	0.986	841	0.3064
29360	25	2.838e-05	868648	0.9861	842	0.3067
26056	25	2.838e-05	868673	0.9861	843	0.3071
14482	25	2.838e-05	868698	0.9861	844	0.3075
2687	25	2.838e-05	868723	0.9862	845	0.3078
24230	24	2.724e-05	868747	0.9862	846	0.3082
25903	24	2.724e-05	868771	0.9862	847	0.3086
9754	24	2.724e-05	868795	0.9862	848	0.3089
5794	24	2.724e-05	868819	0.9863	849	0.3093
20540	24	2.724e-05	868843	0.9863	850	0.3097
6254	24	2.724e-05	868867	0.9863	851	0.31
18365	24	2.724e-05	868891	0.9863	852	0.3104
25394	24	2.724e-05	868915	0.9864	853	0.3107
21615	24	2.724e-05	868939	0.9864	854	0.3111
2405	24	2.724e-05	868963	0.9864	855	0.3115
4997	24	2.724e-05	868987	0.9865	856	0.3118
25665	24	2.724e-05	869011	0.9865	857	0.3122
6552	24	2.724e-05	869035	0.9865	858	0.3126
24122	24	2.724e-05	869059	0.9865	859	0.3129
5154	24	2.724e-05	869083	0.9866	860	0.3133
21714	24	2.724e-05	869107	0.9866	861	0.3137
13174	23	2.611e-05	869130	0.9866	862	0.314
29073	23	2.611e-05	869268	0.9868	868	0.3162
10380	23	2.611e-05	869153	0.9866	863	0.3144
3597	23	2.611e-05	869176	0.9867	864	0.3148
9302	23	2.611e-05	869199	0.9867	865	0.3151
13769	23	2.611e-05	869222	0.9867	866	0.3155
12474	23	2.611e-05	869245	0.9867	867	0.3158
8704	23	2.611e-05	869291	0.9868	869	0.3166
5741	23	2.611e-05	869314	0.9868	870	0.3169
16289	23	2.611e-05	869337	0.9868	871	0.3173
10946	23	2.611e-05	869360	0.9869	872	0.3177
29782	23	2.611e-05	869383	0.9869	873	0.318
19747	23	2.611e-05	869406	0.9869	874	0.3184
9513	23	2.611e-05	869429	0.987	875	0.3188
21725	23	2.611e-05	869452	0.987	876	0.3191
2838	23	2.611e-05	869475	0.987	877	0.3195
13801	23	2.611e-05	869498	0.987	878	0.3199
4148	23	2.611e-05	869521	0.9871	879	0.3202
18013	23	2.611e-05	869544	0.9871	880	0.3206
29384	23	2.611e-05	869567	0.9871	881	0.3209
4320	23	2.611e-05	869590	0.9871	882	0.3213
4989	23	2.611e-05	869613	0.9872	883	0.3217
12771	23	2.611e-05	869636	0.9872	884	0.322
16812	23	2.611e-05	869659	0.9872	885	0.3224
5876	22	2.497e-05	869681	0.9872	886	0.3228
11322	22	2.497e-05	869703	0.9873	887	0.3231
5575	22	2.497e-05	869725	0.9873	888	0.3235
313	22	2.497e-05	869747	0.9873	889	0.3239
26857	22	2.497e-05	869769	0.9873	890	0.3242
23689	22	2.497e-05	869791	0.9874	891	0.3246
21859	22	2.497e-05	869813	0.9874	892	0.325
26137	22	2.497e-05	869835	0.9874	893	0.3253
10586	22	2.497e-05	869857	0.9874	894	0.3257
10400	22	2.497e-05	869879	0.9875	895	0.326
27104	22	2.497e-05	869901	0.9875	896	0.3264
10422	22	2.497e-05	869923	0.9875	897	0.3268
27276	22	2.497e-05	869945	0.9875	898	0.3271
25266	22	2.497e-05	869967	0.9876	899	0.3275
3761	22	2.497e-05	869989	0.9876	900	0.3279
2680	22	2.497e-05	870011	0.9876	901	0.3282
27254	22	2.497e-05	870033	0.9876	902	0.3286
19008	21	2.384e-05	870054	0.9877	903	0.329
17714	21	2.384e-05	870075	0.9877	904	0.3293
18143	21	2.384e-05	870096	0.9877	905	0.3297
19455	21	2.384e-05	870117	0.9877	906	0.3301
18751	21	2.384e-05	870138	0.9878	907	0.3304
18866	21	2.384e-05	870159	0.9878	908	0.3308
8022	21	2.384e-05	870180	0.9878	909	0.3311
746	21	2.384e-05	870201	0.9878	910	0.3315
25593	21	2.384e-05	870222	0.9879	911	0.3319
25973	21	2.384e-05	870243	0.9879	912	0.3322
2798	21	2.384e-05	870264	0.9879	913	0.3326
6642	21	2.384e-05	870285	0.9879	914	0.333
14723	21	2.384e-05	870306	0.9879	915	0.3333
15812	21	2.384e-05	870327	0.988	916	0.3337
24823	21	2.384e-05	870348	0.988	917	0.3341
12906	21	2.384e-05	870369	0.988	918	0.3344
28714	21	2.384e-05	870390	0.988	919	0.3348
2674	21	2.384e-05	870411	0.9881	920	0.3352
23401	21	2.384e-05	870432	0.9881	921	0.3355
23256	21	2.384e-05	870453	0.9881	922	0.3359
21850	21	2.384e-05	870474	0.9881	923	0.3362
1098	21	2.384e-05	870495	0.9882	924	0.3366
25106	21	2.384e-05	870516	0.9882	925	0.337
24695	20	2.27e-05	870536	0.9882	926	0.3373
15872	20	2.27e-05	870556	0.9882	927	0.3377
15493	20	2.27e-05	870576	0.9883	928	0.3381
13311	20	2.27e-05	870596	0.9883	929	0.3384
18803	20	2.27e-05	870616	0.9883	930	0.3388
2999	20	2.27e-05	870636	0.9883	931	0.3392
23751	20	2.27e-05	870656	0.9883	932	0.3395
24337	20	2.27e-05	870676	0.9884	933	0.3399
16721	20	2.27e-05	870696	0.9884	934	0.3403
19590	20	2.27e-05	870716	0.9884	935	0.3406
21833	20	2.27e-05	870736	0.9884	936	0.341
1040	20	2.27e-05	870756	0.9885	937	0.3413
15851	20	2.27e-05	870776	0.9885	938	0.3417
15031	20	2.27e-05	870796	0.9885	939	0.3421
28662	20	2.27e-05	870816	0.9885	940	0.3424
8371	20	2.27e-05	870836	0.9885	941	0.3428
12070	20	2.27e-05	870856	0.9886	942	0.3432
10346	20	2.27e-05	870876	0.9886	943	0.3435
11469	20	2.27e-05	870896	0.9886	944	0.3439
13254	20	2.27e-05	870916	0.9886	945	0.3443
19662	20	2.27e-05	870936	0.9887	946	0.3446
20986	20	2.27e-05	870956	0.9887	947	0.345
19757	20	2.27e-05	870976	0.9887	948	0.3454
3277	20	2.27e-05	870996	0.9887	949	0.3457
13588	19	2.157e-05	871015	0.9888	950	0.3461
28956	19	2.157e-05	871034	0.9888	951	0.3464
15232	19	2.157e-05	871053	0.9888	952	0.3468
29647	19	2.157e-05	871072	0.9888	953	0.3472
6956	19	2.157e-05	871091	0.9888	954	0.3475
14269	19	2.157e-05	871110	0.9889	955	0.3479
22378	19	2.157e-05	871129	0.9889	956	0.3483
12194	19	2.157e-05	871148	0.9889	957	0.3486
10966	19	2.157e-05	871167	0.9889	958	0.349
29703	19	2.157e-05	871186	0.9889	959	0.3494
305	19	2.157e-05	871205	0.989	960	0.3497
11194	19	2.157e-05	871224	0.989	961	0.3501
23458	19	2.157e-05	871243	0.989	962	0.3505
15412	19	2.157e-05	871262	0.989	963	0.3508
14081	19	2.157e-05	871281	0.9891	964	0.3512
20888	19	2.157e-05	871300	0.9891	965	0.3515
17243	19	2.157e-05	871319	0.9891	966	0.3519
10245	19	2.157e-05	871338	0.9891	967	0.3523
25364	19	2.157e-05	871357	0.9891	968	0.3526
25573	19	2.157e-05	871376	0.9892	969	0.353
14035	19	2.157e-05	871395	0.9892	970	0.3534
14303	19	2.157e-05	871414	0.9892	971	0.3537
10129	19	2.157e-05	871433	0.9892	972	0.3541
6407	19	2.157e-05	871452	0.9892	973	0.3545
29789	19	2.157e-05	871471	0.9893	974	0.3548
14437	19	2.157e-05	871490	0.9893	975	0.3552
17590	19	2.157e-05	871509	0.9893	976	0.3556
17756	19	2.157e-05	871528	0.9893	977	0.3559
28748	18	2.043e-05	871546	0.9894	978	0.3563
11548	18	2.043e-05	871564	0.9894	979	0.3566
11320	18	2.043e-05	871582	0.9894	980	0.357
28641	18	2.043e-05	871600	0.9894	981	0.3574
27670	18	2.043e-05	871618	0.9894	982	0.3577
29200	18	2.043e-05	871636	0.9895	983	0.3581
8964	18	2.043e-05	871654	0.9895	984	0.3585
4044	18	2.043e-05	871672	0.9895	985	0.3588
8264	18	2.043e-05	871690	0.9895	986	0.3592
11669	18	2.043e-05	871708	0.9895	987	0.3596
14556	18	2.043e-05	871726	0.9896	988	0.3599
19424	18	2.043e-05	871744	0.9896	989	0.3603
27344	18	2.043e-05	871762	0.9896	990	0.3607
5186	18	2.043e-05	871780	0.9896	991	0.361
13127	18	2.043e-05	871798	0.9896	992	0.3614
29739	18	2.043e-05	871816	0.9897	993	0.3617
8326	18	2.043e-05	871834	0.9897	994	0.3621
9709	18	2.043e-05	871852	0.9897	995	0.3625
25002	18	2.043e-05	871870	0.9897	996	0.3628
4837	18	2.043e-05	871888	0.9897	997	0.3632
27951	18	2.043e-05	871906	0.9898	998	0.3636
8496	18	2.043e-05	871924	0.9898	999	0.3639
1276	18	2.043e-05	871942	0.9898	1000	0.3643
7826	18	2.043e-05	871960	0.9898	1001	0.3647
5374	18	2.043e-05	871978	0.9898	1002	0.365
7905	18	2.043e-05	871996	0.9899	1003	0.3654
8447	18	2.043e-05	872014	0.9899	1004	0.3658
1567	18	2.043e-05	872032	0.9899	1005	0.3661
7777	18	2.043e-05	872050	0.9899	1006	0.3665
879	18	2.043e-05	872068	0.9899	1007	0.3668
16968	17	1.93e-05	872085	0.99	1008	0.3672
9115	17	1.93e-05	872102	0.99	1009	0.3676
18208	17	1.93e-05	872119	0.99	1010	0.3679
2633	17	1.93e-05	872136	0.99	1011	0.3683
3216	17	1.93e-05	872153	0.99	1012	0.3687
17944	17	1.93e-05	872170	0.9901	1013	0.369
20653	17	1.93e-05	872187	0.9901	1014	0.3694
9428	17	1.93e-05	872204	0.9901	1015	0.3698
9053	17	1.93e-05	872221	0.9901	1016	0.3701
17526	17	1.93e-05	872238	0.9901	1017	0.3705
18044	17	1.93e-05	872255	0.9902	1018	0.3709
2926	17	1.93e-05	872272	0.9902	1019	0.3712
9481	17	1.93e-05	872289	0.9902	1020	0.3716
23752	17	1.93e-05	872306	0.9902	1021	0.3719
27579	17	1.93e-05	872323	0.9902	1022	0.3723
10765	17	1.93e-05	872340	0.9903	1023	0.3727
19800	17	1.93e-05	872357	0.9903	1024	0.373
28331	17	1.93e-05	872374	0.9903	1025	0.3734
23682	17	1.93e-05	872391	0.9903	1026	0.3738
14997	17	1.93e-05	872408	0.9903	1027	0.3741
8404	17	1.93e-05	872425	0.9904	1028	0.3745
23783	17	1.93e-05	872442	0.9904	1029	0.3749
7842	16	1.816e-05	872458	0.9904	1030	0.3752
126	16	1.816e-05	872474	0.9904	1031	0.3756
29760	16	1.816e-05	872490	0.9904	1032	0.376
21416	16	1.816e-05	872506	0.9904	1033	0.3763
28008	16	1.816e-05	872522	0.9905	1034	0.3767
23536	16	1.816e-05	872538	0.9905	1035	0.377
25390	16	1.816e-05	872554	0.9905	1036	0.3774
27211	16	1.816e-05	872570	0.9905	1037	0.3778
2679	16	1.816e-05	872586	0.9905	1038	0.3781
6063	16	1.816e-05	872602	0.9906	1039	0.3785
2569	16	1.816e-05	872618	0.9906	1040	0.3789
27722	16	1.816e-05	872634	0.9906	1041	0.3792
23845	16	1.816e-05	872650	0.9906	1042	0.3796
9315	16	1.816e-05	872666	0.9906	1043	0.38
6440	16	1.816e-05	872682	0.9906	1044	0.3803
28525	16	1.816e-05	872698	0.9907	1045	0.3807
1132	16	1.816e-05	872714	0.9907	1046	0.3811
17744	16	1.816e-05	872730	0.9907	1047	0.3814
12199	16	1.816e-05	872746	0.9907	1048	0.3818
4362	16	1.816e-05	872762	0.9907	1049	0.3821
7931	16	1.816e-05	872778	0.9908	1050	0.3825
19186	16	1.816e-05	872794	0.9908	1051	0.3829
15618	16	1.816e-05	872810	0.9908	1052	0.3832
6795	16	1.816e-05	872826	0.9908	1053	0.3836
19818	16	1.816e-05	872842	0.9908	1054	0.384
25776	16	1.816e-05	872858	0.9908	1055	0.3843
